it,00,01,10,11
1000,0.809939,-0.017958,-0.017958,0.793851
1001,0.798675,-0.0289108,-0.0289108,0.792612
1002,0.818227,-0.0333846,-0.0333846,0.759483
1003,0.786477,-0.0313474,-0.0313474,0.790067
1004,0.804394,-0.0220454,-0.0220454,0.780798
1005,0.81007,-0.0345683,-0.0345683,0.780169
1006,0.797201,-0.020952,-0.020952,0.793205
1007,0.792981,-0.0311412,-0.0311412,0.755861
1008,0.798636,-0.031505,-0.031505,0.77007
1009,0.805759,-0.0197979,-0.0197979,0.782983
1010,0.793087,-0.026582,-0.026582,0.766987
1011,0.806829,-0.0234315,-0.0234315,0.780654
1012,0.79267,-0.0255009,-0.0255009,0.795154
1013,0.801263,-0.0206355,-0.0206355,0.763926
1014,0.796297,-0.0243032,-0.0243032,0.787782
1015,0.789475,-0.0348264,-0.0348264,0.776287
1016,0.803782,-0.0374522,-0.0374522,0.786994
1017,0.795623,-0.0345336,-0.0345336,0.78358
1018,0.802002,-0.0247396,-0.0247396,0.76396
1019,0.801318,-0.0224903,-0.0224903,0.79759
1020,0.779654,-0.0308948,-0.0308948,0.764507
1021,0.79001,-0.0200762,-0.0200762,0.781227
1022,0.79896,-0.0247821,-0.0247821,0.792011
1023,0.792162,-0.0158579,-0.0158579,0.791197
1024,0.78576,-0.027018,-0.027018,0.778894
1025,0.812186,-0.0254915,-0.0254915,0.784551
1026,0.805446,-0.0224583,-0.0224583,0.757445
1027,0.793424,-0.0238971,-0.0238971,0.781965
1028,0.795178,-0.0381826,-0.0381826,0.781689
1029,0.811724,-0.0208396,-0.0208396,0.77452
1030,0.756434,-0.0360128,-0.0360128,0.767916
1031,0.787083,-0.0243936,-0.0243936,0.777542
1032,0.802725,-0.0295151,-0.0295151,0.769005
1033,0.780419,-0.0271184,-0.0271184,0.769983
1034,0.799665,-0.00935738,-0.00935738,0.782317
1035,0.795853,-0.0198737,-0.0198737,0.78683
1036,0.778475,-0.0280202,-0.0280202,0.790676
1037,0.789411,-0.0308881,-0.0308881,0.76669
1038,0.789572,-0.0286009,-0.0286009,0.769611
1039,0.806358,-0.0278396,-0.0278396,0.784102
1040,0.801524,-0.0385199,-0.0385199,0.773486
1041,0.795137,-0.0276903,-0.0276903,0.76001
1042,0.784777,-0.031784,-0.031784,0.77011
1043,0.807862,-0.0271909,-0.0271909,0.767107
1044,0.812835,-0.0226549,-0.0226549,0.788612
1045,0.807446,-0.0209971,-0.0209971,0.801666
1046,0.8129,-0.0321523,-0.0321523,0.784186
1047,0.796016,-0.040442,-0.040442,0.810945
1048,0.804538,-0.034425,-0.034425,0.783153
1049,0.795174,-0.0189131,-0.0189131,0.774575
1050,0.816762,-0.023686,-0.023686,0.78594
1051,0.8102,-0.0334181,-0.0334181,0.786282
1052,0.794539,-0.0301573,-0.0301573,0.779297
1053,0.810405,-0.0251174,-0.0251174,0.764502
1054,0.785805,-0.0315132,-0.0315132,0.760315
1055,0.802347,-0.0200318,-0.0200318,0.781319
1056,0.815817,-0.0315313,-0.0315313,0.773607
1057,0.797151,-0.0336481,-0.0336481,0.786896
1058,0.785107,-0.0442784,-0.0442784,0.781853
1059,0.768398,-0.0214309,-0.0214309,0.771892
1060,0.80658,-0.0353899,-0.0353899,0.776238
1061,0.798681,-0.0158681,-0.0158681,0.776768
1062,0.811935,-0.0411846,-0.0411846,0.793781
1063,0.790575,-0.00623932,-0.00623932,0.779825
1064,0.80007,-0.0181747,-0.0181747,0.775488
1065,0.804177,-0.0200651,-0.0200651,0.767953
1066,0.803175,-0.0202852,-0.0202852,0.79956
1067,0.797432,-0.0381061,-0.0381061,0.779506
1068,0.792243,-0.0275801,-0.0275801,0.793965
1069,0.786906,-0.0186355,-0.0186355,0.76668
1070,0.807468,-0.0340291,-0.0340291,0.800358
1071,0.802252,-0.0188246,-0.0188246,0.782041
1072,0.782781,-0.0365862,-0.0365862,0.771688
1073,0.799035,-0.0300487,-0.0300487,0.773113
1074,0.804598,-0.0284929,-0.0284929,0.774583
1075,0.787439,-0.0270393,-0.0270393,0.760513
1076,0.786596,-0.0351645,-0.0351645,0.773408
1077,0.789003,-0.0168136,-0.0168136,0.770944
1078,0.787221,-0.0123207,-0.0123207,0.7665
1079,0.781961,-0.0290587,-0.0290587,0.794045
1080,0.79514,-0.0143752,-0.0143752,0.793094
1081,0.783381,-0.0243838,-0.0243838,0.788798
1082,0.791845,-0.0107756,-0.0107756,0.777508
1083,0.79192,-0.0204363,-0.0204363,0.788282
1084,0.786768,-0.0165134,-0.0165134,0.777675
1085,0.799989,-0.0264367,-0.0264367,0.761307
1086,0.795225,-0.0280493,-0.0280493,0.772065
1087,0.783405,-0.0366276,-0.0366276,0.786186
1088,0.783417,-0.0205257,-0.0205257,0.774869
1089,0.7875,-0.0218204,-0.0218204,0.769052
1090,0.796826,-0.0163314,-0.0163314,0.789763
1091,0.782031,-0.0194019,-0.0194019,0.775058
1092,0.779153,-0.0347726,-0.0347726,0.77498
1093,0.794414,-0.0255058,-0.0255058,0.767873
1094,0.787165,-0.0323972,-0.0323972,0.778993
1095,0.770613,-0.0292256,-0.0292256,0.787917
1096,0.772223,-0.0327471,-0.0327471,0.787129
1097,0.794639,-0.0358225,-0.0358225,0.764976
1098,0.771653,-0.0211435,-0.0211435,0.768797
1099,0.78593,-0.0316118,-0.0316118,0.780343
1100,0.802904,-0.0089591,-0.0089591,0.774481
1101,0.771305,-0.0247992,-0.0247992,0.779746
1102,0.764983,-0.0235089,-0.0235089,0.771048
1103,0.794811,-0.0247856,-0.0247856,0.783241
1104,0.78033,-0.0267188,-0.0267188,0.791809
1105,0.773458,-0.0224564,-0.0224564,0.758725
1106,0.787477,-0.0257056,-0.0257056,0.782864
1107,0.808994,-0.0362093,-0.0362093,0.772436
1108,0.788637,-0.0191493,-0.0191493,0.771238
1109,0.773129,-0.0203066,-0.0203066,0.762447
1110,0.769756,-0.0277256,-0.0277256,0.784024
1111,0.786459,-0.0247758,-0.0247758,0.776029
1112,0.774763,-0.0281205,-0.0281205,0.775124
1113,0.767731,-0.0368818,-0.0368818,0.772247
1114,0.786636,-0.0250754,-0.0250754,0.767066
1115,0.787204,-0.0220077,-0.0220077,0.772363
1116,0.789492,-0.0311571,-0.0311571,0.766722
1117,0.809426,-0.0246167,-0.0246167,0.788598
1118,0.78269,-0.0182997,-0.0182997,0.771391
1119,0.796828,-0.0359644,-0.0359644,0.76315
1120,0.781858,-0.0185849,-0.0185849,0.751716
1121,0.778414,-0.025092,-0.025092,0.759371
1122,0.773929,-0.0164598,-0.0164598,0.757346
1123,0.772231,-0.0326008,-0.0326008,0.772849
1124,0.793183,-0.0300032,-0.0300032,0.77948
1125,0.765233,-0.0262629,-0.0262629,0.774467
1126,0.774989,-0.0183426,-0.0183426,0.773613
1127,0.790967,-0.0361687,-0.0361687,0.785811
1128,0.8067,-0.0337781,-0.0337781,0.772293
1129,0.784104,-0.0228753,-0.0228753,0.758015
1130,0.785016,-0.0305807,-0.0305807,0.773853
1131,0.793431,-0.0304632,-0.0304632,0.763397
1132,0.774657,-0.0393523,-0.0393523,0.764224
1133,0.762086,-0.00770945,-0.00770945,0.761472
1134,0.773937,-0.0203957,-0.0203957,0.764361
1135,0.792993,-0.0226527,-0.0226527,0.783116
1136,0.782557,-0.0220861,-0.0220861,0.779283
1137,0.794129,-0.0367181,-0.0367181,0.776213
1138,0.779675,-0.0295851,-0.0295851,0.788711
1139,0.781425,-0.0321284,-0.0321284,0.783324
1140,0.750613,-0.0284493,-0.0284493,0.788472
1141,0.773822,-0.0262183,-0.0262183,0.772275
1142,0.78926,-0.0306015,-0.0306015,0.755947
1143,0.760488,-0.0247772,-0.0247772,0.763142
1144,0.797009,-0.0182397,-0.0182397,0.770666
1145,0.789945,-0.0201697,-0.0201697,0.747896
1146,0.788528,-0.0253992,-0.0253992,0.761003
1147,0.781193,-0.0250106,-0.0250106,0.779214
1148,0.767227,-0.0341892,-0.0341892,0.763866
1149,0.784028,-0.0260748,-0.0260748,0.765096
